EPISODE_ID,VOTE_KEY,USER_ID,CREATED,DB_UPDATE_TS,IS_DELETED,order,RATING_ID,set
9986638,9986638-22659137-29,22659137,2023-12-17 13:58:11 +0000 UTC,2023-12-17 13:58:37 +0000 UTC,1,"1,27,28,29,3",29,stars_wording_scalev2
9079008,9079008-22659137-29,22659137,2023-05-03 22:16:12 +0000 UTC,2023-05-03 22:16:12 +0000 UTC,1,"1,27,28,29,3",29,stars_wording_scalev2
9100821,9100821-22659137-3,22659137,2023-01-02 14:35:21 +0000 UTC,2023-01-02 14:35:21 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9435214,9435214-22659137-3,22659137,2023-02-27 21:28:32 +0000 UTC,2023-02-27 21:28:32 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
7192711,7192711-22659137-28,22659137,2023-06-22 14:43:49 +0000 UTC,2023-06-22 14:43:49 +0000 UTC,0,"1,27,28,29,3",28,stars_wording_scalev2
8791890,8791890-22659137-3,22659137,2022-11-08 16:18:09 +0000 UTC,2022-11-08 16:18:09 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9303195,9303195-22659137-3,22659137,2023-11-19 11:16:34 +0000 UTC,2023-11-19 11:16:34 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
8829338,8829338-22659137-3,22659137,2022-10-03 09:50:00 +0000 UTC,2022-10-03 09:50:00 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9685345,9685345-22659137-29,22659137,2023-04-12 19:57:53 +0000 UTC,2023-04-12 19:57:53 +0000 UTC,0,"1,27,28,29,3",29,stars_wording_scalev2
9160493,9160493-22659137-3,22659137,2022-12-23 15:47:58 +0000 UTC,2022-12-23 15:47:59 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
8485174,8485174-22659137-3,22659137,2022-11-19 14:37:27 +0000 UTC,2022-11-19 14:37:27 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
8791892,8791892-22659137-3,22659137,2022-11-08 20:58:49 +0000 UTC,2022-11-08 20:58:49 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9765175,9765175-22659137-28,22659137,2023-08-11 11:32:36 +0000 UTC,2023-08-11 11:32:36 +0000 UTC,0,"1,27,28,29,3",28,stars_wording_scalev2
9564630,9564630-22659137-3,22659137,2023-07-05 21:48:31 +0000 UTC,2023-07-05 21:48:31 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9743651,9743651-22659137-28,22659137,2023-10-20 22:09:36 +0000 UTC,2023-10-20 22:09:36 +0000 UTC,0,"1,27,28,29,3",28,stars_wording_scalev2
9082154,9082154-22659137-3,22659137,2023-01-09 13:15:17 +0000 UTC,2023-01-09 13:15:17 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
4919990,4919990-22659137-3,22659137,2022-10-27 19:31:40 +0000 UTC,2022-10-27 19:31:40 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9160489,9160489-22659137-3,22659137,2022-12-22 10:57:13 +0000 UTC,2022-12-22 10:57:13 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9138257,9138257-22659137-3,22659137,2022-11-16 21:23:41 +0000 UTC,2022-11-16 21:23:41 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
7110136,7110136-22659137-3,22659137,2022-12-30 12:09:25 +0000 UTC,2022-12-30 12:09:25 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9607715,9607715-22659137-3,22659137,2023-03-27 21:42:23 +0000 UTC,2023-03-27 21:42:24 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
6647385,6647385-22659137-3,22659137,2022-12-05 22:35:24 +0000 UTC,2022-12-05 22:35:24 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9303192,9303192-22659137-3,22659137,2023-11-15 14:09:03 +0000 UTC,2023-11-15 14:09:03 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9079004,9079004-22659137-28,22659137,2023-04-27 20:09:35 +0000 UTC,2023-04-27 20:09:35 +0000 UTC,0,"1,27,28,29,3",28,stars_wording_scalev2
6576139,6576139-22659137-3,22659137,2022-12-27 00:39:54 +0000 UTC,2022-12-27 00:39:54 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9765179,9765179-22659137-28,22659137,2023-08-28 12:16:03 +0000 UTC,2023-08-28 12:16:03 +0000 UTC,0,"1,27,28,29,3",28,stars_wording_scalev2
5748834,5748834-22659137-3,22659137,2022-11-28 22:54:12 +0000 UTC,2022-11-28 22:54:12 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9743652,9743652-22659137-3,22659137,2023-10-25 19:58:36 +0000 UTC,2023-10-25 19:58:36 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9160494,9160494-22659137-3,22659137,2022-12-24 13:28:03 +0000 UTC,2022-12-24 13:28:03 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
8320006,8320006-22659137-3,22659137,2023-11-01 22:10:11 +0000 UTC,2023-11-01 22:10:11 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9010223,9010223-22659137-3,22659137,2023-03-08 12:31:30 +0000 UTC,2023-03-08 12:31:30 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9577091,9577091-22659137-3,22659137,2023-02-12 21:20:32 +0000 UTC,2023-02-12 21:20:32 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9160490,9160490-22659137-3,22659137,2022-12-22 11:48:27 +0000 UTC,2022-12-22 11:48:27 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9505049,9505049-22659137-3,22659137,2023-03-24 13:49:05 +0000 UTC,2023-03-24 13:49:06 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9435216,9435216-22659137-3,22659137,2023-02-27 22:36:35 +0000 UTC,2023-02-27 22:36:35 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
6538598,6538598-22659137-3,22659137,2022-12-03 23:57:24 +0000 UTC,2022-12-03 23:57:26 +0000 UTC,1,"1,27,28,29,3",3,stars_wording_scalev2
9100817,9100817-22659137-3,22659137,2022-12-31 12:39:37 +0000 UTC,2022-12-31 12:39:37 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
8830735,8830735-22659137-29,22659137,2023-02-01 21:22:45 +0000 UTC,2023-02-01 21:22:45 +0000 UTC,0,"1,27,28,29,3",29,stars_wording_scalev2
9303189,9303189-22659137-3,22659137,2023-11-18 13:22:59 +0000 UTC,2023-11-18 13:22:59 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
8514941,8514941-22659137-1,22659137,2021-11-09 21:46:06 +0000 UTC,,0,"1,27,28,29,3",1,stars_wording_scalev2
9303191,9303191-22659137-3,22659137,2023-11-15 14:10:05 +0000 UTC,2023-11-15 14:10:05 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
8514935,8514935-22659137-1,22659137,2021-11-09 21:45:18 +0000 UTC,,0,"1,27,28,29,3",1,stars_wording_scalev2
8444132,8444132-22659137-3,22659137,2023-02-21 23:51:07 +0000 UTC,2023-02-21 23:51:07 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9931635,9931635-22659137-3,22659137,2023-09-07 11:10:11 +0000 UTC,2023-09-07 11:10:11 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9882277,9882277-22659137-3,22659137,2023-11-28 14:12:29 +0000 UTC,2023-11-28 14:12:30 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
8868129,8868129-22659137-3,22659137,2022-11-23 09:59:58 +0000 UTC,2022-11-23 09:59:58 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9607717,9607717-22659137-3,22659137,2023-03-28 11:32:50 +0000 UTC,2023-03-28 11:32:51 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
6104951,6104951-22659137-29,22659137,2022-10-09 14:03:08 +0000 UTC,2022-10-09 14:03:08 +0000 UTC,0,"1,27,28,29,3",29,stars_wording_scalev2
7579004,7579004-22659137-3,22659137,2022-12-20 22:21:49 +0000 UTC,2022-12-20 22:21:50 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9505047,9505047-22659137-3,22659137,2023-03-22 22:33:30 +0000 UTC,2023-03-22 22:33:33 +0000 UTC,1,"1,27,28,29,3",3,stars_wording_scalev2
9079003,9079003-22659137-28,22659137,2023-04-27 19:10:36 +0000 UTC,2023-04-27 19:10:36 +0000 UTC,1,"1,27,28,29,3",28,stars_wording_scalev2
9288825,9288825-22659137-3,22659137,2022-08-23 00:09:08 +0000 UTC,2022-08-23 00:09:08 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
5748838,5748838-22659137-3,22659137,2022-11-30 00:14:08 +0000 UTC,2022-11-30 00:14:08 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
8580927,8580927-22659137-29,22659137,2022-09-05 18:46:16 +0000 UTC,2022-09-05 18:46:16 +0000 UTC,0,"1,27,28,29,3",29,stars_wording_scalev2
7036615,7036615-22659137-3,22659137,2022-12-29 01:04:11 +0000 UTC,2022-12-29 01:04:11 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9138252,9138252-22659137-3,22659137,2022-11-13 22:16:26 +0000 UTC,2022-11-13 22:16:26 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9082155,9082155-22659137-3,22659137,2023-01-11 23:54:14 +0000 UTC,2023-01-11 23:54:14 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9706783,9706783-22659137-29,22659137,2023-04-17 20:14:07 +0000 UTC,2023-04-17 20:14:07 +0000 UTC,0,"1,27,28,29,3",29,stars_wording_scalev2
9743658,9743658-22659137-3,22659137,2023-11-05 10:54:40 +0000 UTC,2023-11-05 10:54:40 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9759689,9759689-22659137-3,22659137,2023-09-08 09:09:04 +0000 UTC,2023-09-08 09:09:05 +0000 UTC,1,"1,27,28,29,3",3,stars_wording_scalev2
9505050,9505050-22659137-3,22659137,2023-03-25 15:09:18 +0000 UTC,2023-03-25 15:09:18 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9607714,9607714-22659137-3,22659137,2023-03-27 21:40:38 +0000 UTC,2023-03-27 21:40:38 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9238600,9238600-22659137-3,22659137,2023-01-20 08:32:09 +0000 UTC,2023-01-20 08:32:09 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
6172293,6172293-22659137-3,22659137,2022-10-10 12:35:20 +0000 UTC,2022-10-10 12:35:20 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9010228,9010228-22659137-3,22659137,2023-03-12 22:42:11 +0000 UTC,2023-03-12 22:42:11 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9607713,9607713-22659137-29,22659137,2023-03-26 22:23:50 +0000 UTC,2023-03-26 22:23:50 +0000 UTC,0,"1,27,28,29,3",29,stars_wording_scalev2
9607713,9607713-22659137-3,22659137,2023-03-26 22:23:49 +0000 UTC,2023-03-26 22:23:50 +0000 UTC,1,"1,27,28,29,3",3,stars_wording_scalev2
9247268,9247268-22659137-3,22659137,2022-10-07 12:56:29 +0000 UTC,2022-10-07 12:56:29 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9882278,9882278-22659137-3,22659137,2023-11-28 14:13:08 +0000 UTC,2023-11-28 14:13:08 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9238599,9238599-22659137-29,22659137,2023-01-19 13:27:50 +0000 UTC,2023-01-19 13:27:50 +0000 UTC,0,"1,27,28,29,3",29,stars_wording_scalev2
9082149,9082149-22659137-3,22659137,2023-01-06 10:29:15 +0000 UTC,2023-01-06 10:29:15 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
5001793,5001793-22659137-3,22659137,2022-10-27 20:47:23 +0000 UTC,2022-10-27 20:47:23 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9797407,9797407-22659137-29,22659137,2023-06-16 13:46:09 +0000 UTC,2023-06-16 13:46:09 +0000 UTC,0,"1,27,28,29,3",29,stars_wording_scalev2
6778625,6778625-22659137-3,22659137,2022-10-20 13:31:48 +0000 UTC,2022-10-20 13:31:48 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9642558,9642558-22659137-3,22659137,2023-05-27 11:14:15 +0000 UTC,2023-05-27 11:14:15 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
6778626,6778626-22659137-3,22659137,2022-10-20 23:11:34 +0000 UTC,2022-10-20 23:11:34 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9986637,9986637-22659137-28,22659137,2023-12-17 13:57:55 +0000 UTC,2023-12-17 13:57:57 +0000 UTC,1,"1,27,28,29,3",28,stars_wording_scalev2
9079006,9079006-22659137-28,22659137,2023-05-01 12:27:54 +0000 UTC,2023-05-01 12:27:54 +0000 UTC,0,"1,27,28,29,3",28,stars_wording_scalev2
9706788,9706788-22659137-3,22659137,2023-04-19 21:47:31 +0000 UTC,2023-04-19 21:47:31 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9079007,9079007-22659137-28,22659137,2023-05-03 22:16:01 +0000 UTC,2023-05-03 22:16:01 +0000 UTC,0,"1,27,28,29,3",28,stars_wording_scalev2
8791891,8791891-22659137-3,22659137,2022-11-08 16:18:19 +0000 UTC,2022-11-08 16:18:19 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
7579000,7579000-22659137-3,22659137,2022-12-18 10:38:28 +0000 UTC,2022-12-18 10:38:28 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
6933995,6933995-22659137-3,22659137,2019-07-10 21:20:06 +0000 UTC,,0,"1,27,28,29,3",3,stars_wording_scalev2
9010222,9010222-22659137-29,22659137,2023-03-07 23:02:35 +0000 UTC,2023-03-07 23:02:35 +0000 UTC,0,"1,27,28,29,3",29,stars_wording_scalev2
7110139,7110139-22659137-3,22659137,2022-12-30 13:08:47 +0000 UTC,2022-12-30 13:08:47 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9882274,9882274-22659137-28,22659137,2023-11-18 13:24:31 +0000 UTC,2023-11-18 13:24:31 +0000 UTC,0,"1,27,28,29,3",28,stars_wording_scalev2
8371186,8371186-22659137-3,22659137,2023-01-28 23:06:13 +0000 UTC,2023-01-28 23:06:13 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
8759471,8759471-22659137-29,22659137,2023-01-17 08:32:08 +0000 UTC,2023-01-17 08:32:08 +0000 UTC,0,"1,27,28,29,3",29,stars_wording_scalev2
6576173,6576173-22659137-3,22659137,2022-12-28 16:14:14 +0000 UTC,2022-12-28 16:14:14 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9564642,9564642-22659137-3,22659137,2023-06-10 11:59:24 +0000 UTC,2023-06-10 11:59:24 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9333705,9333705-22659137-3,22659137,2022-10-08 12:51:21 +0000 UTC,2022-10-08 12:51:22 +0000 UTC,1,"1,27,28,29,3",3,stars_wording_scalev2
9476213,9476213-22659137-29,22659137,2023-02-01 21:23:02 +0000 UTC,2023-02-01 21:23:02 +0000 UTC,0,"1,27,28,29,3",29,stars_wording_scalev2
1084211,1084211-22659137-3,22659137,2023-12-29 22:16:01 +0000 UTC,2023-12-29 22:16:01 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
1084201,1084201-22659137-3,22659137,2023-12-29 22:15:29 +0000 UTC,2023-12-29 22:15:29 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9765177,9765177-22659137-29,22659137,2023-08-11 12:22:52 +0000 UTC,2023-08-11 12:22:52 +0000 UTC,0,"1,27,28,29,3",29,stars_wording_scalev2
6778611,6778611-22659137-29,22659137,2022-10-14 20:48:34 +0000 UTC,2022-10-14 20:48:34 +0000 UTC,0,"1,27,28,29,3",29,stars_wording_scalev2
6678437,6678437-22659137-3,22659137,2022-12-06 13:16:24 +0000 UTC,2022-12-06 13:16:24 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
8868131,8868131-22659137-3,22659137,2022-11-24 23:27:50 +0000 UTC,2022-11-24 23:27:50 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9986639,9986639-22659137-29,22659137,2023-12-17 13:58:46 +0000 UTC,2023-12-17 13:58:46 +0000 UTC,0,"1,27,28,29,3",29,stars_wording_scalev2
9238603,9238603-22659137-3,22659137,2023-01-23 09:35:50 +0000 UTC,2023-01-23 09:35:50 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9642556,9642556-22659137-29,22659137,2023-05-26 20:02:04 +0000 UTC,2023-05-26 20:02:04 +0000 UTC,0,"1,27,28,29,3",29,stars_wording_scalev2
9685346,9685346-22659137-29,22659137,2023-04-12 19:57:54 +0000 UTC,2023-04-12 19:57:54 +0000 UTC,0,"1,27,28,29,3",29,stars_wording_scalev2
9642557,9642557-22659137-29,22659137,2023-05-26 20:02:06 +0000 UTC,2023-05-26 20:02:06 +0000 UTC,0,"1,27,28,29,3",29,stars_wording_scalev2
9303186,9303186-22659137-3,22659137,2023-11-19 10:51:47 +0000 UTC,2023-11-19 10:51:47 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9160492,9160492-22659137-3,22659137,2022-12-23 01:10:27 +0000 UTC,2022-12-23 01:10:27 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9247264,9247264-22659137-3,22659137,2022-10-05 20:24:15 +0000 UTC,2022-10-05 20:24:15 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9010226,9010226-22659137-3,22659137,2023-03-10 22:42:30 +0000 UTC,2023-03-10 22:42:30 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9288833,9288833-22659137-29,22659137,2022-08-24 09:44:57 +0000 UTC,2022-08-24 09:44:59 +0000 UTC,1,"1,27,28,29,3",29,stars_wording_scalev2
9743654,9743654-22659137-3,22659137,2023-10-26 20:49:59 +0000 UTC,2023-10-26 20:50:00 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
7485570,7485570-22659137-29,22659137,2022-09-02 15:38:50 +0000 UTC,2022-09-02 15:38:51 +0000 UTC,0,"1,27,28,29,3",29,stars_wording_scalev2
8791894,8791894-22659137-3,22659137,2022-11-11 08:15:13 +0000 UTC,2022-11-11 08:15:13 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
8791889,8791889-22659137-3,22659137,2022-11-06 00:54:13 +0000 UTC,2022-11-06 00:54:13 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
8324651,8324651-22659137-3,22659137,2023-01-26 21:19:03 +0000 UTC,2023-01-26 21:19:03 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
8522047,8522047-22659137-29,22659137,2023-06-02 17:44:18 +0000 UTC,2023-06-02 17:44:18 +0000 UTC,0,"1,27,28,29,3",29,stars_wording_scalev2
